no;id;dist;x;time;treat;y1;y2;y3
884;442;0;0.7053054;1;1;14.18223;13.30249;24.39671
885;443;0;0.9887672;0;0;4.359065;2.796179;14.27539
886;443;0;0.9887672;1;1;15.64876;16.87638;26.38343
887;444;0;0.2455434;0;0;2.873943;2.634682;13.70416
888;444;0;0.2455434;1;1;14.82088;14.40402;24.01896
889;445;0;0.7909302;0;0;2.66793;3.460956;13.06935
890;445;0;0.7909302;1;1;14.2016;15.62759;24.65988
891;446;0;0.4162312;0;0;1.667871;1.810046;13.20729
892;446;0;0.4162312;1;1;14.22231;15.88218;25.55192
893;447;0;0.404625;0;0;4.61892;3.589142;14.93465
894;447;0;0.404625;1;1;14.62948;12.61148;23.41143
895;448;0;0.2956163;0;0;2.095048;1.327154;13.43051
896;448;0;0.2956163;1;1;15.40829;14.00684;22.26498
897;449;0;0.0604517;0;0;4.373725;2.921194;12.98842
898;449;0;0.0604517;1;1;13.94714;13.55138;22.59745
899;450;0;0.7023469;0;0;3.144509;4.061236;14.94313
900;450;0;0.7023469;1;1;13.12127;15.86825;25.99605
901;451;0;0.7689675;0;0;3.320558;4.207928;15.09454
902;451;0;0.7689675;1;1;14.21222;14.88484;24.80371
903;452;0;0.7257195;0;0;4.267613;3.913438;14.86762
904;452;0;0.7257195;1;1;15.25946;15.21657;24.13018
905;453;0;0.8542313;0;0;3.920047;5.471827;13.13762
906;453;0;0.8542313;1;1;16.14187;14.13317;25.14391
907;454;0;0.6006004;0;0;4.284336;3.835669;12.39634
908;454;0;0.6006004;1;1;15.16866;13.44422;24.52887
909;455;0;0.7973941;0;0;4.968743;6.311955;12.37608
910;455;0;0.7973941;1;1;13.78375;13.94064;24.66653
911;456;0;0.0405953;0;0;3.595018;1.088341;11.40927
912;456;0;0.0405953;1;1;15.36384;13.24284;23.61269
913;457;0;0.3510599;0;0;1.689501;2.278904;14.26155
914;457;0;0.3510599;1;1;13.98358;13.16453;25.53227
915;458;0;0.20141;0;0;4.393846;4.637296;13.60532
916;458;0;0.20141;1;1;13.68992;14.01296;26.93663
917;459;0;0.1259;0;0;3.051944;4.020376;12.11155
918;459;0;0.1259;1;1;12.53307;13.34511;23.97798
919;460;0;0.4499511;0;0;2.821193;3.908399;15.19989
920;460;0;0.4499511;1;1;13.46117;15.88669;25.19074
921;461;0;0.6002994;0;0;1.903789;1.516691;12.36727
922;461;0;0.6002994;1;1;15.11585;15.21232;24.16528
923;462;0;0.7240024;0;0;3.945776;3.643132;13.09768
924;462;0;0.7240024;1;1;15.52976;12.50461;27.06624
925;463;0;0.694705;0;0;3.371432;3.743535;12.77672
926;463;0;0.694705;1;1;15.33048;14.13403;25.59718
927;464;0;0.6686863;0;0;5.238928;4.251896;12.53006
928;464;0;0.6686863;1;1;14.73712;13.80378;24.18801
929;465;0;0.0296013;0;0;4.517111;2.764885;14.12577
930;465;0;0.0296013;1;1;14.3464;14.94264;23.66224
931;466;0;0.3951896;0;0;5.084752;3.728285;15.47752
932;466;0;0.3951896;1;1;14.0279;14.65978;26.12638
933;467;0;0.3978495;0;0;2.472452;2.778843;12.85256
934;467;0;0.3978495;1;1;14.44115;14.95615;22.95292
935;468;0;0.9241496;0;0;4.651056;4.890103;15.44304
936;468;0;0.9241496;1;1;14.91571;16.55453;27.21484
937;469;0;0.3703236;0;0;2.833068;2.105448;13.6207
938;469;0;0.3703236;1;1;15.38712;14.62302;24.61654
939;470;0;0.0702673;0;0;2.614567;4.321328;12.89415
940;470;0;0.0702673;1;1;12.31713;14.4469;25.11381
941;471;0;0.3535219;0;0;4.194657;4.153339;13.19876
942;471;0;0.3535219;1;1;14.37025;15.85668;25.25481
943;472;0;0.8257408;0;0;2.953564;3.298274;14.1398
944;472;0;0.8257408;1;1;14.13124;14.1027;24.1324
945;473;0;0.5076664;0;0;4.77914;2.828425;12.75154
946;473;0;0.5076664;1;1;14.39968;16.29147;24.03558
947;474;0;0.350994;0;0;4.62085;4.021668;13.2959
948;474;0;0.350994;1;1;15.65174;14.03592;26.13943
949;475;0;0.9163973;0;0;4.493915;4.384123;14.99893
950;475;0;0.9163973;1;1;11.80194;14.60936;25.45819
951;476;0;0.983305;0;0;5.201874;5.705928;12.80767
952;476;0;0.983305;1;1;15.79255;15.40651;24.76313
953;477;0;0.6467869;0;0;3.798191;2.867748;14.19114
954;477;0;0.6467869;1;1;13.93304;14.16232;22.14277
955;478;0;0.2000171;0;0;3.666693;2.328182;12.91036
956;478;0;0.2000171;1;1;14.41334;14.93148;26.51934
957;479;0;0.749481;0;0;4.650233;4.673154;13.93368
958;479;0;0.749481;1;1;16.66127;15.12531;25.28944
959;480;0;0.478289;0;0;3.400792;4.071987;12.62049
960;480;0;0.478289;1;1;15.12629;13.7382;23.17385
961;481;0;0.6458846;0;0;3.107584;5.563701;14.81369
962;481;0;0.6458846;1;1;14.16903;14.18217;24.73971
963;482;0;0.3627316;0;0;3.786576;3.368801;12.89946
964;482;0;0.3627316;1;1;14.96937;15.11433;24.56257
965;483;0;0.2751311;0;0;2.594939;2.755251;14.55312
966;483;0;0.2751311;1;1;13.10964;13.55257;24.28649
967;484;0;0.6271086;0;0;3.490943;5.189214;13.45607
968;484;0;0.6271086;1;1;14.51906;15.29278;25.13027
969;485;0;0.8328673;0;0;4.593179;4.866786;14.36125
970;485;0;0.8328673;1;1;15.57933;15.00337;24.24378
971;486;0;0.0481863;0;0;3.685218;5.797248;13.38654
972;486;0;0.0481863;1;1;15.35147;13.55053;24.45294
973;487;0;0.213541;0;0;2.506621;3.261942;12.95194
974;487;0;0.213541;1;1;13.82058;15.79935;24.96798
975;488;0;0.5397298;0;0;3.135006;2.700459;12.88375
976;488;0;0.5397298;1;1;14.49022;13.89495;24.86571
977;489;0;0.8151929;0;0;3.363594;3.947596;12.47803
978;489;0;0.8151929;1;1;14.85824;15.21297;24.05707
979;490;0;0.3669584;0;0;2.647579;5.056961;13.64496
980;490;0;0.3669584;1;1;13.69236;14.47888;22.15108
981;491;0;0.9604822;0;0;2.756476;3.980973;13.29574
982;491;0;0.9604822;1;1;15.75735;15.75444;25.00835
983;492;0;0.4486523;0;0;4.361835;4.075173;14.37601
984;492;0;0.4486523;1;1;13.77678;13.12762;24.95128
985;493;0;0.1822629;0;0;1.766187;4.491416;12.94649
986;493;0;0.1822629;1;1;12.58281;13.61122;23.81741
987;494;0;0.0370944;0;0;1.727025;2.850971;12.44208
988;494;0;0.0370944;1;1;14.1572;13.09291;24.82468
989;495;0;0.85282;0;0;3.84697;2.7748;14.25852
990;495;0;0.85282;1;1;15.71308;16.23399;25.83483
991;496;0;0.015267;0;0;3.548894;3.146535;10.99804
992;496;0;0.015267;1;1;14.51444;14.58638;24.4742
993;497;0;0.0647704;0;0;3.65605;3.037763;12.46167
994;497;0;0.0647704;1;1;15.59833;14.89579;23.65019
995;498;0;0.5589314;0;0;4.781808;4.275056;14.95819
996;498;0;0.5589314;1;1;13.57626;13.73002;24.71594
997;499;0;0.3702605;0;0;2.928194;4.458233;12.25384
998;499;0;0.3702605;1;1;13.43231;15.16007;25.05583
999;500;0;0.1341184;0;0;2.596902;1.317862;14.25065
1000;500;0;0.1341184;1;1;12.96183;13.36719;25.22241
